BA1,2176.743863,2539.321902,2148.240243,2469.739143,5117.59257,5719.664931,4673.503269,5110.58733,4361.845646,4864.853811,3683.951901,6363.123196,9.631854166,54.32894674,92.04436605,1312.332785,2445.628475,2529.783999,2515.62831,11661.96936,41.81759674,193.245452,3429.642734,3835.817164,13120.82515,6.969599456,16.10378767,25.98214193,35.19098316,50.07948531,4.387187354,37.43040938,63.4378529,89.24640594,0,35.63258613,40,26,34,35,13,37,37,41,38,0.052631579,0.034210526,0.044736842,0.046052632,0.017105263,0.048684211,0.048684211,0.053947368,0.05,1
BA2,1721.109871,2915.507921,1995.932996,2687.44384,3824.070215,6393.355492,4070.657155,6256.718082,3586.194015,5345.024611,4211.415867,6642.347084,0,48.29203877,189.3767183,1215.372607,2694.450997,2177.010662,2277.862986,11942.43494,0,315.9644922,3831.527869,3561.121093,12836.18749,0,15.79822461,26.60783242,35.97092014,49.75266469,0,0,117.776272,177.9914968,28.51459798,29.48580052,78,25,33,37,2,33,36,30,52,0.097622028,0.031289111,0.041301627,0.046307885,0.002503129,0.041301627,0.04505632,0.037546934,0.065081352,1
BA3,2205.236035,2956.940568,2289.611002,3459.230299,4789.882213,6526.573676,4929.63778,6644.555505,4396.226363,5335.027126,5045.704173,7767.017167,39.88032367,131.2454297,277.852296,1418.003127,2559.894419,2635.391875,2517.912868,13310.46883,113.3453888,757.9235949,3681.373354,4342.490195,13995.51664,7.084086799,17.22553625,26.87133835,36.49151425,50.70839363,0,103.1177165,176.2413221,364.7612022,33.41994079,29.5858327,59,38,66,18,18,40,34,48,31,0.060950413,0.039256198,0.068181818,0.018595041,0.018595041,0.041322314,0.035123967,0.049586777,0.032024793,1
BA4,2098.664344,2201.50577,2477.019611,2782.06067,4684.461417,5601.138538,4934.958885,5189.149415,4400.114813,4726.585103,4626.925286,6504.702176,40.55528194,110.5231126,283.3805963,1406.436631,2341.846901,2121.310149,1666.672625,12438.98296,94.87341278,456.2367032,3323.145401,3170.705503,13364.74723,5.580788987,15.73230011,25.56265693,34.84291762,49.86845983,29.6367031,65.23670968,139.5506666,296.5638243,0,20.81454993,48,36,35,37,20,39,35,39,41,0.060991105,0.045743329,0.044472681,0.047013977,0.025412961,0.049555273,0.044472681,0.049555273,0.052096569,1
BA5,2185.462646,2433.309844,2150.592986,2292.441948,4579.367838,5319.685465,4540.104949,4944.715352,3838.433986,4232.669697,4423.498053,6230.3582,0,120.3383047,217.8907168,1140.391328,2432.499706,2028.478145,2056.524905,11387.7505,74.52800277,564.2037024,3210.135724,3340.305573,12194.7006,9.316000346,17.09708189,26.53004731,35.91726423,50.3913248,0,54.2998491,148.0600165,232.3287702,42.61077,30.39190122,47,25,33,33,18,37,33,33,38,0.05092091,0.02708559,0.035752979,0.035752979,0.019501625,0.040086674,0.035752979,0.035752979,0.041170098,1
BA6,2184.79915,2865.905279,2025.834757,3067.728487,4577.083547,6898.751008,4377.640506,6035.281493,4336.022281,5263.168788,4496.99495,6895.534394,45.35111677,77.12993229,268.294994,880.9172256,1800.329877,3373.843084,3115.831537,12327.05879,99.91700617,410.0637238,2876.16065,5359.22185,13143.39332,6.244812886,16.40254895,26.88000608,36.4572915,50.94338497,23.30636889,76.61063728,105.4812311,243.5121303,0,29.1719419,60,35,67,13,17,35,43,47,50,0.062565172,0.03649635,0.069864442,0.013555787,0.017726799,0.03649635,0.044838373,0.049009385,0.052137643,1
BA7,2329.734624,2930.162977,2441.203018,2974.663781,5202.37508,6475.466023,5114.954414,6361.514343,3970.838197,5247.619045,4723.405858,7049.09457,0,136.1835954,201.9241048,1083.253761,2594.805171,2574.047329,2078.409439,14485.68646,66.58720558,391.3535322,3841.974295,4109.615429,14744.7794,9.512457941,15.65414129,27.05615701,36.6929949,51.37553797,0,56.31291278,163.9200292,175.91163,36.70350774,37.29687292,60,37,38,37,11,38,34,32,46,0.073349633,0.045232274,0.046454768,0.045232274,0.013447433,0.046454768,0.041564792,0.039119804,0.056234719,1
BA8,2385.752745,2783.219624,2511.015643,3336.986475,5010.517259,6551.471675,5428.702216,6862.898071,4574.934675,4907.682019,4513.328549,6299.2151,11.48176017,57.74785487,255.7427276,978.5853366,1614.237852,3238.671114,2927.113617,14770.00896,35.93894431,327.4022862,1847.523264,5070.600147,16572.12458,7.187788861,15.59058506,24.9665306,34.73013799,51.14853265,0,35.93894431,104.0041502,243.3661049,35.05144779,25.94989353,65,42,53,24,8,33,35,34,43,0.065326633,0.042211055,0.053266332,0.024120603,0.008040201,0.033165829,0.035175879,0.034170854,0.04321608,1
BA9,1529.967854,2965.443316,1432.416835,3000.074157,2644.440068,6285.447264,2869.446097,6014.456882,3891.484231,5671.048563,3561.778031,6202.786408,33.51788152,76.00498748,354.1529853,1223.25934,2298.85155,2401.48402,1757.397045,9669.122502,64.61899699,495.6552932,2720.485663,4195.40927,10337.62109,4.970692076,15.98888043,25.42509966,34.67280388,49.94019849,28.15163991,36.46735708,130.5136217,365.1416716,25.78850657,24.2144881,60,37,61,30,17,33,33,34,43,0.081081081,0.05,0.082432432,0.040540541,0.022972973,0.044594595,0.044594595,0.045945946,0.058108108,1
BA10,2534.608408,3157.224005,2190.491413,3146.005077,5279.938523,6505.765664,4462.161983,6212.339846,4711.704088,5708.478448,4411.867719,6486.825727,31.2381035,56.69167086,195.8952665,1188.44051,2651.250144,2841.853426,2205.650118,13289.18678,76.03900186,581.3461979,4169.012776,4475.98741,13157.82063,4.752437616,18.75310316,27.60935613,37.93209669,52.42159614,25.22585896,39.92219745,64.45323862,250.5702629,0.239034011,17.89014078,59,39,70,2,14,37,35,43,35,0.070743405,0.04676259,0.083932854,0.002398082,0.016786571,0.044364508,0.041966427,0.051558753,0.041966427,1
CA1,2786.827378,3190.486008,2281.9698,2536.304607,5442.585471,6138.681163,4901.784527,5946.148123,4389.241433,5869.328236,3896.512658,4615.312846,35.66718508,147.8217847,187.8888571,478.7932526,1304.776671,2682.296021,2236.52678,15355.42873,115.7617801,294.0784672,1352.990543,3492.176706,17174.19179,6.809516474,14.70392336,25.52812345,34.23702653,51.11366603,19.28122149,96.48055856,121.9193427,172.1591245,42.34395618,0,51,38,39,0,33,33,38,32,44,0.057823129,0.0430839,0.044217687,0,0.037414966,0.037414966,0.0430839,0.036281179,0.049886621,2
CA2,1513.5666,2662.537211,1872.160665,2867.638623,3649.215025,5273.241566,3804.004344,5739.758716,3188.272152,5814.265707,3781.64266,4742.625387,0,0,480.1596623,1125.95567,1563.719295,1826.127331,2422.581475,11047.67622,0,613.2023081,2070.901664,2768.695159,13013.42052,0,16.13690284,24.36354899,34.18142172,49.66954397,0,0,221.4322013,509.8012749,37.21438476,35.78956923,36,42,33,32,4,35,33,30,39,0.038918919,0.045405405,0.035675676,0.034594595,0.004324324,0.037837838,0.035675676,0.032432432,0.042162162,2
CA3,2639.364075,3002.925935,1961.05172,1737.356285,4718.927418,5432.765637,4017.810271,4450.239151,4821.959264,6186.376661,3749.518603,4114.14632,44.95173337,111.5031722,217.8009203,739.5276875,2175.5681,2141.336935,2109.300123,11079.75381,111.2236111,360.6992505,2145.61755,3507.39139,12494.81068,5.561180555,15.68257611,25.54306608,34.05234359,48.99925755,33.25677985,77.96683125,127.7441918,252.9229327,38.22481673,0,42,25,34,5,33,35,35,31,47,0.049180328,0.029274005,0.039812646,0.005854801,0.038641686,0.040983607,0.040983607,0.036299766,0.055035129,2
CA4,2479.30338,2644.999778,1843.074931,1482.323209,4847.566847,4900.779668,4161.781919,4157.160436,4383.428498,5642.050776,3482.829374,4060.736467,27.8682469,155.4920685,240.6921608,614.8093926,1831.943399,2368.06506,2714.391341,10114.0272,115.2653839,502.945554,1366.879188,4222.129532,11860.06921,7.204086495,16.22405013,25.79017335,34.04943171,49.41695505,0,115.2653839,137.2548691,405.6234189,28.14576968,0,31,22,31,0,33,36,36,28,54,0.034140969,0.024229075,0.034140969,0,0.036343612,0.039647577,0.039647577,0.030837004,0.059471366,2
CA5,1139.559582,2944.357407,1845.063001,2684.742327,2693.851074,5884.6726,3560.476793,5923.609659,3110.622169,5939.965524,3411.673709,4784.704402,0,117.6037589,275.273266,1130.599362,1521.10442,2175.792464,1866.021515,10976.21534,0,411.6524698,2120.983433,2953.702907,12576.27132,0,14.19491275,24.37911992,33.95060813,49.70858228,0,0,242.6088482,208.0958728,35.92108503,46.07897263,49,35,37,20,15,35,36,35,52,0.053030303,0.037878788,0.04004329,0.021645022,0.016233766,0.037878788,0.038961039,0.037878788,0.056277056,2
CA6,2097.979133,3139.675516,2234.352789,3143.603201,4548.549533,6532.502841,4611.676904,6675.927581,3551.996337,5897.373738,4221.064025,5055.549078,0,165.8741701,231.2887278,826.5844775,1450.030256,2226.155244,1870.38952,15598.33446,65.78238455,369.8952753,1870.865937,3288.661515,16773.45175,9.397483507,14.22674136,25.62830051,34.9857608,51.29495947,0,65.78238455,196.0909293,193.7929695,36.80654205,37.19363789,45,41,33,13,20,33,41,32,74,0.046059365,0.0419652,0.033776868,0.013306039,0.020470829,0.033776868,0.0419652,0.032753327,0.075742068,2
CA7,1967.419886,3009.751391,1917.07846,2548.613682,4356.738467,6102.175318,3911.868216,5884.145863,3322.056446,5775.960225,3691.679494,4266.485769,0,163.0002368,219.1927627,950.8649721,960.2257906,1751.847524,2450.688615,13759.10796,72.45224854,368.2639954,1667.81742,2831.437903,15314.9563,9.056531068,14.73055982,24.89279732,35.39297379,50.71177582,0,72.45224854,174.4434848,193.8205106,43.83111687,0,51,40,33,12,20,33,33,27,58,0.054197662,0.04250797,0.035069075,0.012752391,0.021253985,0.035069075,0.035069075,0.02869288,0.061636557,2
CA8,1552.405148,3053.39775,1806.610036,2593.256007,3075.820502,5689.933987,2981.587695,5580.910863,3442.699364,5556.796165,3959.465058,4684.839321,46.85632904,112.751448,468.777224,893.95287,1621.463416,1463.009608,1264.541733,11456.90042,103.4958372,737.7779508,2088.832873,2143.301046,12254.84534,5.447149326,16.7676807,25.78806016,35.13608272,49.81644447,30.013274,73.4825632,153.9166591,583.8612917,8.807095344,0,44,36,34,2,35,33,33,32,42,0.05398773,0.044171779,0.041717791,0.002453988,0.042944785,0.040490798,0.040490798,0.039263804,0.051533742,2
CA9,2477.002656,2831.72492,1673.556077,1674.135655,4511.721828,5683.025039,3817.454974,4547.014261,4726.290352,6021.707797,3364.039101,3869.324219,42.86646059,130.9927739,185.8778945,605.9319077,2140.953113,1768.857942,1854.861948,11828.87406,106.9118066,290.8763537,2162.435633,2967.439504,13031.55281,6.288929802,14.54381768,25.74328134,34.10850005,48.44443422,20.42819527,86.48361137,120.7071697,190.0869674,33.44921782,0,43,27,34,5,33,33,36,32,59,0.051558753,0.032374101,0.040767386,0.005995204,0.039568345,0.039568345,0.043165468,0.038369305,0.070743405,2
CA10,2290.22404,2922.840961,2093.258857,2588.208861,5110.115174,5912.182092,4930.618699,6113.469697,3794.712599,5835.090127,3952.289177,4378.915456,0,105.2455825,289.8369068,305.3479886,1242.473633,2827.017723,2468.21544,14828.24839,0,395.0824894,462.4596229,3800.747286,17408.09626,0,14.11008891,23.12298115,32.76506281,49.73741789,0,0,227.6012184,226.0170058,42.78016108,0,52,43,35,8,25,1,71,27,43,0.060254925,0.049826188,0.040556199,0.009269988,0.028968714,0.001158749,0.082271147,0.031286211,0.049826188,2
DA1,1447.25954,2381.889216,3117.114709,2857.503637,4233.486858,4966.677814,5346.220354,5243.604462,3409.40507,4374.791308,6248.248923,4706.33541,48.46107648,226.2229208,516.814028,741.124953,1613.295225,1874.950368,1930.294919,12838.826,94.6749155,659.5734867,1595.329663,2671.290506,14769.12092,5.259717528,14.03347844,24.17166157,32.57671349,50.06481667,31.62462202,82.36737773,338.5069565,417.2764808,15.28167559,0,32,39,33,34,39,23,47,32,46,0.032520325,0.039634146,0.033536585,0.034552846,0.039634146,0.023373984,0.047764228,0.032520325,0.046747967,3
DA2,1525.65996,2397.013024,2500.355672,2225.824215,3611.466839,4441.491339,4357.378348,4568.321084,3324.14977,4890.342639,6337.337511,3703.807704,37.02737166,233.1163543,546.6467896,1160.537112,1373.54465,1759.087624,1280.34365,10588.35406,122.989117,913.1383694,2283.518013,2815.797923,10843.21419,5.590414411,15.47692152,25.65750576,36.09997337,51.14723674,25.84701984,76.47088417,358.0149092,453.1101394,0.474092507,18.47391765,21,33,33,35,56,28,33,33,35,0.020771513,0.03264095,0.03264095,0.034619189,0.055390702,0.027695351,0.03264095,0.03264095,0.034619189,3
DA3,1947.677413,2171.969813,3122.320907,2041.311461,4852.959734,3787.429962,5420.50247,4083.006377,3554.938262,4884.252903,6626.725129,3914.719188,76.93552549,272.0574405,455.7752544,1289.953659,1515.361197,1370.859236,1752.287491,11410.66874,186.040965,618.7272553,2003.131568,2173.042524,13162.95623,6.001321453,14.06198308,23.02450079,32.43347051,49.85968269,43.71104368,171.489802,269.8886979,651.4831451,4.855712634,0,34,38,33,33,59,27,39,22,31,0.031050228,0.034703196,0.030136986,0.030136986,0.053881279,0.024657534,0.035616438,0.020091324,0.028310502,3
DA4,1587.968976,2736.821267,2632.95824,2542.846018,4370.98082,5415.212249,4698.658315,4826.626012,3038.459466,5118.507429,6238.922919,4617.32194,17.43846138,285.0097038,452.069487,1240.503501,1382.486571,1699.146345,1529.615931,12705.2074,186.9447634,947.4566264,2212.081797,2748.914859,13216.07935,8.128033193,16.33545908,25.72188137,36.16993236,51.0273334,0,166.8297992,346.3546981,437.6934221,13.90476903,0,26,33,34,34,51,32,33,33,50,0.027748132,0.035218783,0.036286019,0.036286019,0.054429029,0.034151547,0.035218783,0.035218783,0.053361793,3
DA5,1181.712043,2374.841306,2409.44559,2638.327523,3677.906165,4704.04616,4386.918685,5216.366472,3100.078515,4303.176423,5186.182056,4199.595484,6.246320726,269.2112887,507.2385158,862.1709015,1372.747788,1515.171572,1570.106053,11882.34504,103.2819392,679.4141861,1608.658147,2216.736901,13377.14631,7.377281371,14.15446221,24.37360828,33.08562539,50.67100875,0,112.7895997,383.355303,364.3053966,13.17219491,0,42,39,35,33,36,23,33,33,37,0.045751634,0.04248366,0.038126362,0.035947712,0.039215686,0.025054466,0.035947712,0.035947712,0.040305011,3
DA6,1696.254459,2207.309266,2921.778681,2606.197225,4904.541545,4970.018076,5359.596894,5283.017771,3302.77591,4228.034509,5968.592153,4299.732878,6.109412499,174.3612873,530.3692108,703.0619223,1748.123454,1612.006227,2038.573954,13704.56882,112.0914932,773.6472954,2121.707071,2745.645229,14764.0832,8.006535232,16.11765199,26.19391446,35.65773025,51.80380069,0,112.0914932,165.5175552,567.8874857,19.05349869,0,33,40,34,35,38,14,33,30,53,0.034161491,0.041407867,0.035196687,0.036231884,0.039337474,0.014492754,0.034161491,0.031055901,0.054865424,3
DA7,1610.812551,2205.631852,2889.788707,2575.284348,4867.727006,4700.610237,5536.006516,4973.191926,3263.001245,4164.771085,5703.724226,4170.074897,44.53553822,121.2702099,398.3033835,801.0650991,1746.888348,1744.171268,1828.021372,13393.28047,100.1029633,540.2186062,1842.54798,2639.129157,14955.53698,5.888409607,15.88878254,24.5673064,33.4066982,51.57081716,33.13416212,76.81346972,124.5128359,484.8751685,20.02842231,0,31,41,33,34,34,13,35,33,40,0.032057911,0.042399173,0.034126163,0.03516029,0.03516029,0.01344364,0.036194416,0.034126163,0.041365047,3
DA8,1410.465923,2669.629938,1967.852832,1849.849657,2747.699784,4388.267467,3411.055324,4192.469043,3596.103615,5468.922807,5150.390758,3374.106233,86.34295069,221.3195202,436.5610773,1294.486999,1346.418318,1004.101304,850.5339764,9499.727472,184.8682667,1056.215147,2112.928893,1586.85042,9798.628891,5.602068689,16.50336167,25.76742552,35.26334267,49.23934116,53.49523601,131.3730307,287.1398308,544.6863932,4.578348517,25.43459695,21,30,33,33,58,25,33,33,38,0.025089606,0.035842294,0.039426523,0.039426523,0.069295102,0.029868578,0.039426523,0.039426523,0.045400239,3
DA9,1875.909927,1978.457296,2730.231823,1823.985956,4624.486804,4327.521387,4734.811513,3711.875122,4081.764396,4143.222513,5880.242972,3724.501237,45.17348821,189.2828437,526.5173342,1140.196596,1422.873509,1930.239083,2263.970758,9880.441214,109.8788893,727.9108325,2001.891453,2912.165428,11646.84822,6.867430578,14.85532311,24.4133104,34.26076974,49.14281951,4.832388703,105.0465005,314.5740264,432.9729461,16.06437469,0,26,29,33,34,34,31,34,25,48,0.028665932,0.031973539,0.036383682,0.037486218,0.037486218,0.034178611,0.037486218,0.027563396,0.05292172,3
DA10,1760.402536,2135.867995,2581.916009,2404.895777,5008.582519,4647.710071,4975.742326,4731.264493,3127.294287,4008.806864,5404.023146,4194.866686,34.40952502,146.7233069,199.2226271,1279.822442,1520.334367,1585.499264,1940.740808,12656.54707,123.7606759,497.3576935,2590.742458,3067.492705,13083.94588,7.280039759,16.57858978,25.90742458,36.95774343,52.97144079,0,113.6002979,150.0784353,194.1896653,23.17037772,0,28,36,34,33,35,0,33,33,44,0.029946524,0.038502674,0.036363636,0.035294118,0.037433155,0,0.035294118,0.035294118,0.047058824,3
DHA1,1645.114195,2835.559527,2493.229195,2567.842583,4554.521643,4902.904241,5043.474074,6027.966409,3107.348581,6335.345012,4680.749859,4440.210152,38.2448842,66.00889795,163.139847,286.2015332,2368.858666,2164.584024,2541.430949,12900.39757,70.15014207,197.243487,1553.039196,3417.850253,15290.58329,5.010724433,15.17257593,26.32269824,32.86394474,49.16586267,32.62379365,37.52634842,61.75337621,174.2758835,22.13562469,0,55,38,33,33,23,35,39,20,35,0.060908084,0.042081949,0.03654485,0.03654485,0.025470653,0.03875969,0.043189369,0.022148394,0.03875969,4
DHA2,803.646776,2943.530451,1719.326408,2672.42332,2862.368236,5355.128969,3682.913052,6175.79875,2685.946092,5725.711556,3849.899563,5444.208717,10.28579081,62.00531813,108.8806133,350.0594202,2270.029143,2341.505178,3783.107498,9150.336046,40.18252336,140.9891988,1897.10905,3945.257295,12052.67094,6.697087226,14.09891988,26.3487368,34.30658517,47.45146039,4.751562916,45.20374552,63.06755568,126.7781835,16.5262108,39.47527407,50,28,46,26,10,33,33,32,38,0.056053812,0.031390135,0.051569507,0.029147982,0.011210762,0.036995516,0.036995516,0.035874439,0.042600897,4
